id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29233750,Light-filled Historical East-Side Home in Holly,8693850,Brantley,,78702,30.251538121156447,-97.72364543621453,Entire home/apt,123,1,1,2019-01-26,1,1,49
29236651,5BR/3BA Modern Barn House with Rooftop Deck- 3 min from Downtown!,138398089,GuestSpaces,,78702,30.274924878744507,-97.71615750621349,Entire home/apt,327,2,4,2019-02-03,1.26,26,283
29237282,"East Side Home in Historic Govalle, EAST CENTRAL!!",61122736,Daina,,78702,30.270136942320175,-97.70031334850208,Entire home/apt,72,2,2,2019-02-03,2,2,27
29238930,A room for a guest or two!,192597375,Svetlana,,78754,30.392001929273995,-97.64386961105546,Private room,79,1,0,,,1,90
29239848,Austin New Home. 10 min Downtown,24376720,Monica,,78735,30.238530256967866,-97.85225632957373,Entire home/apt,500,3,0,,,1,137
29252467,Casa Corriente- Explore SXSW!,2934425,Brett,,78703,30.280785827982484,-97.75560443931663,Entire home/apt,150,1,16,2019-02-03,4.66,10,136
29253536,Cute SoFi condo! Your own room & walk to Downtown!,1918269,Amanda,,78704,30.256470598390987,-97.75093854809369,Private room,35,30,0,,,2,125
29255553,Gerdeth's Tree House!!,51183342,Hunter,,78704,30.248489183674387,-97.74845073197568,Entire home/apt,96,1,37,2019-01-22,9.57,3,304
29258079,Bouldin Creek 2BR - Walk to South 1st & Congress!,109638288,TurnKey Vacation Rentals,,78704,30.248839515928097,-97.75380757413002,Entire home/apt,161,2,3,2019-01-05,1.10,61,307
29260281,Austin Cottage inside a Nature Preserve,160397335,Austin,,78750,30.390776490085255,-97.7784061214694,Entire home/apt,125,2,2,2019-01-04,1.54,1,281
29273293,Sir Bradford House,220106938,Sonya,,78725,30.238694847512086,-97.57977001263495,Entire home/apt,125,1,15,2019-02-03,4.37,1,19
29275723,Colorful Eastside Casa,2911278,Ashley,,78702,30.278855976575713,-97.71023755731012,Entire home/apt,250,2,2,2019-01-01,0.63,3,81
29281057,New Apt with Amenities South Lamar,220602874,Michael,,78704,30.23784285593202,-97.78856239144537,Entire home/apt,75,2,0,,,1,0
29286275,Scottie's gem 1 bedroom in North Central Austin,220642116,Scott,,78731,30.355398714631907,-97.75243542815848,Entire home/apt,100,1,2,2018-12-08,0.95,1,18
29286807,Cozy Private Room in Remodeled Austin House!,218857765,Lee,,78757,30.3638597313442,-97.73730696393878,Private room,35,2,3,2019-01-31,0.83,4,65
29288305,"20 mins from downtown, near Lakeline Mall!",220654572,Cyndi & Marcus,,78717,30.477538398187914,-97.78926880284223,Entire home/apt,50,1,7,2019-02-03,2.19,1,76
29302404,Private Upstairs Suite in East Holly Neighborhood,68114457,Sean,,78702,30.252790707897002,-97.72161361468596,Private room,65,1,31,2019-02-05,8.38,2,299
29303326,Boutique Bungalow with Covered Outdoor Lounge,59922873,Eric,,78722,30.28243858542943,-97.70549542362319,Entire home/apt,145,1,4,2019-01-30,1.25,1,333
29304488,East Austin Cherrywood House near UT and Downtown,125985086,Brooke,,78722,30.29029954393076,-97.7173162797257,Entire home/apt,175,1,12,2019-02-03,3.33,1,127
29306574,One in a Mural!,41710101,Jason,,78721,30.27994196486288,-97.68404449064504,Entire home/apt,145,2,3,2019-01-03,0.83,1,348
29312135,RUSTIC ROOST MASTER~PRIVATE BATH~KING~N AUSTIN ATX,36761661,Laura,,78753,30.407856667699384,-97.66883690802277,Private room,48,3,0,,,2,180
29315022,East Austin Home with Cozy Outdoor Living Room,13582336,Katie,,78702,30.261846775522624,-97.70586504352643,Entire home/apt,70,1,1,2018-11-22,0.39,1,81
29315029,Sunny Travis Heights Bungalow apartment,9759175,Rob,,78704,30.238409059291513,-97.74654326293349,Entire home/apt,61,2,18,2019-02-02,4.95,1,60
29325361,Wyndham Austin Studio,109904033,Colleen,,78701,30.271119866720586,-97.74701753995194,Entire home/apt,159,3,0,,,3,76
29330964,2 bedroom condo mins from Downtown & the Domain!,36518543,Mircea,,78731,30.374710582804273,-97.76246307267034,Entire home/apt,65,30,0,,,1,248
29331480,Convenient House on South Congress,11945022,Josh,,78704,30.231396088442125,-97.76093396205903,Entire home/apt,100,2,2,2019-01-18,0.63,1,66
29336751,South Lamar Retreat - STAY HERE!! Walk Everywhere - South Austin Chic- Live Like a Local!,15864252,Walker Luxury Vacation,,78704,30.246787088689377,-97.77432661375968,Entire home/apt,269,2,0,,,13,354
29337051,Well-Stocked & Comfortable Only 15 mins Downtown,221014458,Luis,,78723,30.307052273461004,-97.67460516528402,Entire home/apt,94,1,3,2019-01-03,0.95,1,73
29338914,SoCo Serene ☀ Walk Through South Congress,158057505,Team Cali,,78704,30.25080417392053,-97.74778921264414,Entire home/apt,175,2,8,2019-01-27,2.16,3,217
29342140,Travis Heights Pad B,219930688,Kari,,78704,30.237315212266886,-97.74096047203692,Entire home/apt,150,2,2,2019-01-01,0.56,2,172
29343575,New Listing! Private pool-house retreat,36527858,Nikki,,78746,30.271512576172206,-97.82112849418478,Entire home/apt,250,2,4,2019-01-20,1.26,1,173
29362729,Trendy 5BR/3BA East Side Escape - Walk to Rainey!,138398089,GuestSpaces,,78702,30.25274832762419,-97.71428306593654,Entire home/apt,327,2,1,2019-02-03,1,26,306
29362841,Carson Creek Glamping #4,9316080,Joan,,78742,30.228695772157465,-97.65977565663079,Entire home/apt,100,1,1,2018-10-28,0.29,3,87
29363537,Hill Country Launch Pad 2,118565935,The Renters Club,,78738,30.35132562560118,-97.99859473751026,Entire home/apt,431,2,0,,,81,358
29363593,Modern South Austin Studio Space,7595025,Cisco,,78745,30.215109427871052,-97.78444837008334,Entire home/apt,80,2,4,2019-01-28,1.82,1,123
29364066,Executive Retreat next to SXSW!,2934425,Brett,,78703,30.281913325882297,-97.75793103070001,Entire home/apt,175,1,14,2019-01-26,4.77,10,50
29364288,"Cozy, Bright Apartment Near Downtown EXTENDED STAY",177362291,Ashley,,78704,30.22988775533044,-97.7771010296948,Entire home/apt,50,30,0,,,2,117
29365469,"-~The perfect Condos, within 3 miles of UT & 6thST",121500207,Ashley,,78705,30.29089224122351,-97.74497793922144,Entire home/apt,199,2,2,2019-01-05,1.67,21,295
29380016,Private space hill country view,221332805,Kent,,78736,30.232703916015613,-97.93344136257974,Entire home/apt,49,2,0,,,1,157
29385985,Buena Vida Lodge @ SOCO - 78704! 3 bed/2 bath,13791187,Dan,,78704,30.233653449864626,-97.75249510464413,Entire home/apt,275,3,9,2019-02-03,2.60,1,100
29386647,Room for rent,126359098,Will,,78732,30.383919937387095,-97.88110099839103,Private room,100,1,0,,,1,364
29390526,Hill Country Launch Pad,118565935,The Renters Club,,78738,30.3516193678396,-97.99684080560205,Entire home/apt,431,2,0,,,81,4
29391761,My Austin Retreat (Musicians Dream),221421601,Lisa,,78737,30.222002619861478,-97.90900381849046,Entire home/apt,2000,3,0,,,1,365
29392039,Comfortable 4/2 large groups welcome,136922822,Matt,,78751,30.31899157931398,-97.72952086590605,Entire home/apt,200,1,14,2019-01-30,3.85,1,153
29394290,Amazing Austin apartment just 9 miles to downtown,221226404,Brenden,,78758,30.407743207423415,-97.70025125343406,Entire home/apt,79,1,1,2019-02-04,1,1,293
29394770,"4BR w/ Private Pool & Spa, 5 Miles to Lake Travis!",109638288,TurnKey Vacation Rentals,,78726,30.42693355549413,-97.85893511918752,Entire home/apt,405,2,0,,,61,316
29398778,"New Building, Great Location: Shared Room",101155803,Hostel 512,,78702,30.260955701267466,-97.71493492748735,Shared room,30,1,3,2019-01-27,0.82,14,8
29407578,"NEW BUILDING, Great Location: shared room",101155803,Hostel 512,,78702,30.263350816356166,-97.71417722106281,Shared room,29,1,1,2018-10-28,0.29,14,8
29409785,Designer Restored & Updated Austin Home,18668621,Peter,,78702,30.25942517048743,-97.73421760074284,Entire home/apt,119,1,17,2018-12-17,4.68,4,12
29411985,Cozy home in East Austin,36093027,Aldon,,78723,30.30249293851118,-97.68313189719754,Private room,75,2,1,2018-10-23,0.28,1,171
29413484,Lake shore apartment,221569194,Kiley,,78741,30.24282807650172,-97.72778843190252,Private room,85,1,2,2018-11-18,0.63,2,0
29415580,Cozy home,77888404,Karyn & Kevin,,78717,30.494628367049213,-97.77329419880809,Private room,45,1,0,,,1,90
29417679,Quirky and Beautiful East Austin Private Bedroom!,78165350,Kaitlynn,,78702,30.257659317987283,-97.73053692419099,Private room,50,1,27,2019-02-03,7.94,2,20
29420295,Austin Single family home,213056496,Yvette,,78727,30.420450919275662,-97.72175446070288,Private room,50,1,1,2018-10-21,0.28,3,0
29422065,Great location: shared room in east Austin,101155803,Hostel 512,,78702,30.261231015363492,-97.71654259861424,Shared room,26,1,5,2018-12-23,1.38,14,4
29433878,2 Condos on 6th ST - 4 Blocks to Convention Center,88769927,Jason,,78702,30.265292942602397,-97.73339605849364,Entire home/apt,479,1,2,2019-01-28,2,4,147
29436493,Centrally located farm house in Austin,53205545,Margarita,,78751,30.317938781644692,-97.71796693880687,Entire home/apt,128,7,0,,,1,123
29439099,Hydepark Townhome,58103021,Trevor,,78756,30.32550768508752,-97.73289256211088,Shared room,54,1,0,,,2,365
29441551,Polar Express,221771994,Cass,,78757,30.356987014860117,-97.71945768358157,Entire home/apt,138,2,7,2019-01-27,4.88,1,55
29464699,The Ultimate Lake House Experience on the South Shore of Lake Travis! Just steps down to the water!,177821967,ITrip Vacations,,78734,30.381167567179162,-97.95888763312243,Entire home/apt,318,2,3,2019-01-20,1.20,23,360
29465008,Modern SoCo Condo with Rooftop Skyline Views,2057571,Patrick,,78704,30.237059233348496,-97.75863384783436,Entire home/apt,250,2,0,,,1,164
29479005,SXSW  Private Garden Oasis w/HOT TUB bike Downtown,76356,Kara,,78745,30.224957372496156,-97.76873501363421,Entire home/apt,175,2,0,,,3,46
29480296,Simple & fun,222032090,Adel,,78702,30.261081628869693,-97.71967201062017,Private room,70,2,3,2018-12-30,0.95,1,84
29484563,Room available in Large Beautiful Home,30853837,Salina,,78747,30.14106536531571,-97.77078302209185,Private room,100,1,0,,,1,365
29488726,"Private Master Bd close to Dell, Domain, Apple",36957600,Saba & Sep,,78728,30.44975845924854,-97.68706696646551,Private room,42,7,0,,,3,67
29492764,"Spacious Domain Apartment, Family and Pet Friendly",7132169,Crystal,,78758,30.40460319805544,-97.72488110611742,Entire home/apt,158,2,6,2019-01-23,2.28,1,14
29493742,2 bedroom apt- East Austin.,66677418,Elizabeth,,78754,30.330569296886573,-97.67550142078578,Entire home/apt,57,2,1,2018-11-19,0.37,2,14
29498873,Private Room A,37083575,Philip,,78702,30.275719407780265,-97.7129987011341,Private room,30,2,5,2018-12-14,1.47,5,120
29506442,Boutique Living Studio - Soco,198861577,Novo,,78704,30.252624707275398,-97.745247399537,Entire home/apt,99,7,1,2018-11-12,0.34,3,90
29508844,Comfortable and Serene,222216672,Albert & Patty,,78749,30.200257726370108,-97.85137543528543,Entire home/apt,175,2,3,2018-11-18,0.95,1,177
29510507,One Bedroom Apartment at Domain Shopping Center,12355671,Andrew,,78758,30.39778036990742,-97.72253838283783,Entire home/apt,159,14,0,,,1,58
29511390,Large Modern Townhouse Minutes from Downtown!,195478867,Casey,,78746,30.259356555198202,-97.79780717870214,Entire home/apt,100,30,0,,,5,312
29513047,The Longhorn!,222228251,Allyn,,78702,30.254871480083118,-97.73237129387283,Entire home/apt,224,2,3,2019-01-13,2.50,12,318
29514339,Artsy Central Eastside 4 Groups Walk 2 bars&coffee,184685842,Christi Lou,,78702,30.26902413411905,-97.71850094367024,Entire home/apt,500,1,2,2018-12-09,0.82,2,326
29520223,The Arrive Authentic Cozy Cabin *NO GUEST SERVICE FEE*,157959474,Red Awning,,78733,30.313598121100608,-97.86429010781372,Entire home/apt,566,3,0,,,16,332
29520953,Upscale Urban Homestead in South Austin,1106070,Aaron,,78745,30.188917798402663,-97.77838287479979,Entire home/apt,125,2,2,2018-12-16,0.68,1,61
29538555,"Luxury, private room, private bath, near UT & DT",73030738,Eileen,,78701,30.283012502128095,-97.74880894171002,Private room,59,4,5,2019-01-21,1.61,4,162
29542484,Private Room B,37083575,Philip,,78702,30.27589780577557,-97.71295668046653,Private room,100,1,0,,,5,0
29567396,Austin Adobe,222605283,Michael,,78705,30.283747727519888,-97.7481991849138,Private room,250,1,1,2018-10-31,0.30,1,90
29570953,BARE BONES $ E DT AUSTX WALKING AREA-MSTR-QUEEN BD,563370,Robert,,78702,30.278589178781086,-97.71817343647778,Private room,34,1,7,2019-01-28,4.29,3,14
29573140,Big View Drive Home *We pay your guest service fee*,157959474,Red Awning,,78732,30.34960669960128,-97.87134055954944,Entire home/apt,5386,4,0,,,16,322
29584319,2 block from SOCO district. 2 miles from Downtown.,45894603,Tiffany,,78704,30.229697938302166,-97.76960961621832,Entire home/apt,120,2,6,2019-01-31,1.76,1,293
29585822,Circle J Ranch - STAY HERE!! *Brand New* Hill Country Charm - Sleeps 14 with POOL & HOT TUB,15864252,Walker Luxury Vacation,,78737,30.2153386174557,-97.99571283779453,Entire home/apt,369,2,0,,,13,293
29598175,Vacation Pad 3 Bed 2 Bath w/ dry-heat Sauna,37083575,Philip,,78702,30.275329094693788,-97.71318139829415,Entire home/apt,899,1,0,,,5,179
29602154,Chic 3BR at World of Tennis w/ Private Patio,109638288,TurnKey Vacation Rentals,,78738,30.35250986388271,-97.9958485083312,Entire home/apt,314,2,0,,,61,342
29607267,Cute Bungalow with the best Location!,11949503,Sara,,78702,30.265492502059786,-97.72362618982116,Entire home/apt,500,2,0,,,1,8
29608920,1819 Crown Drive,216795123,Andrew,,78745,30.225501891900155,-97.78848215540646,Entire home/apt,71,31,0,,,1,164
29610770,East Austin Luxury Apartment,222886790,Jason,,78702,30.267087454311746,-97.73047109098265,Entire home/apt,155,5,1,2018-11-13,0.35,1,18
29615807,La Casita,192894687,Ivirruth,,78744,30.18393406856276,-97.76418109709722,Entire home/apt,51,1,4,2019-01-27,1.26,1,52
29623437,Mid Century Modern Room in the heart of North Loop,55001031,Danny,,78751,30.319269959427075,-97.72487316073332,Private room,80,1,2,2018-11-19,0.68,1,331
29625496,Huge Luxury Townhome/Condo in Lakeway/Austin,222999641,Ronald,,78738,30.353660909056202,-97.99822078865222,Entire home/apt,204,1,2,2019-01-20,1.62,1,165
29629111,Spacious Country in the City!,222228251,Allyn,,78703,30.275443511875288,-97.76027615473812,Entire home/apt,300,1,9,2019-02-04,5.40,12,299
29629929,Historic Luxury Mansion,222228251,Allyn,,78703,30.27532026723259,-97.75965059105818,Entire home/apt,527,2,1,2019-01-21,1,12,320
29630903,SXSW in the ATX,222228251,Allyn,,78702,30.25373055015285,-97.73218744927402,Entire home/apt,135,2,4,2019-01-21,3.00,12,320
29631077,East Downtown Studio - Walk to Local Favorites!,7270902,Shanna And Meshelle,,78702,30.255734790900625,-97.72442413697016,Entire home/apt,89,1,17,2019-01-28,5.80,3,131
29631440,Authentic Austin!,222228251,Allyn,,78703,30.27666278871673,-97.75951419996076,Entire home/apt,175,2,7,2019-01-27,5.12,12,294
29632057,Downtown Music Lounge!,222228251,Allyn,,78701,30.267005772398605,-97.7395093310458,Entire home/apt,450,2,3,2019-02-02,2.50,12,332
29632412,Popular Domain Apt! Everything in one community.,1035843,Shauna Lynn,,78758,30.396838599969353,-97.72197125019976,Entire home/apt,79,1,0,,,1,18
29632698,1 bed 1 bath apartment in south austin,188729821,Chelsea,,78704,30.233689716783203,-97.79188244734756,Entire home/apt,53,1,0,,,1,37
29633631,Entire S Lamar Bungalow (Pet Friendly) - Near DT,49747585,Elizabeth,,78704,30.248286815673147,-97.7802098025667,Entire home/apt,64,2,1,2018-11-25,0.41,1,0
29635700,"Private Comfortable Bd, Near Domain,Dell,Apple",36957600,Saba & Sep,,78728,30.44968256148176,-97.6857584436934,Private room,33,4,2,2018-12-31,0.63,3,7
29636383,Eclectic Space for the person(s) on the go.,60302235,Mateo,,78705,30.292586774604327,-97.72526068601603,Entire home/apt,85,1,8,2019-02-06,2.67,1,36
29636875,2 bedroom + 1 bath  just blocks from the Domain,54552830,Curtis,,78758,30.384284655407143,-97.69983103190691,Entire home/apt,100,3,2,2019-01-20,0.63,1,6
29645290,The Sweet Spot ! 6th  &  Congress  at your feet!,222228251,Allyn,,78701,30.265866464325992,-97.74112554875381,Entire home/apt,210,2,3,2019-01-28,2.05,12,265
29655998,Stayloom's Stylish Modern Comfort | near Downtown,213599362,Francis,,78702,30.25383585159892,-97.71120054988485,Entire home/apt,5000,1,6,2019-01-17,2.57,3,266
29657280,Hip North Austin Home w/ Hot Tub & Park View!,124060715,Evolve Vacation Rental,,78729,30.448882090415573,-97.77887165880546,Entire home/apt,316,3,2,2019-01-07,0.65,28,326
29657282,Elegant N. Austin Home w/ Deck-by Greenbelt & DT!,124060715,Evolve Vacation Rental,,78729,30.448990644339037,-97.75595894394895,Entire home/apt,327,3,0,,,28,322
29657338,Bridge to Happiness,71573606,Liviu,,78746,30.299866629762022,-97.84165008170095,Entire home/apt,385,2,5,2019-01-21,1.70,2,267
29659880,Luxury Private Room in Austin's McKinney Falls (2),5834228,Victor,,78744,30.159265381469154,-97.73320359220142,Private room,20,1,27,2019-02-02,8.27,3,1
29662099,"Private 2/1 connected bathroom, W/D",37083575,Philip,,78702,30.275266382264586,-97.71389321052874,Entire home/apt,250,2,0,,,5,60
29662560,Austin home 78704,153681910,Fuad,,78704,30.243020433996723,-97.7727790015829,Entire home/apt,151,2,0,,,1,158
29670970,Stayloom's Contemporary Compound | near Downtown,213599362,Francis,,78702,30.255009713085748,-97.71152568129713,Entire home/apt,6000,1,3,2018-12-10,1.36,3,266
29671039,Stayloom's Luminous Luxury Cottage | near Downtown,213599362,Francis,,78702,30.253524504618966,-97.71153357229599,Entire home/apt,5000,1,5,2019-01-23,1.97,3,311
29671156,Stayloom's Breathtaking Estate | near Downtown,151269678,Mack,,78702,30.25510976234691,-97.7116192923971,Entire home/apt,6000,1,6,2019-01-17,2.12,3,301
29671181,Stayloom's Luxury Single Family Spot | near DT,151269678,Mack,,78702,30.254434258666112,-97.70975008841343,Entire home/apt,5000,1,4,2018-12-27,1.48,3,312
29671202,Stayloom's Spacious Sunlit Home | near Downtown,151269678,Mack,,78702,30.25373303044493,-97.71036489699316,Entire home/apt,5000,1,4,2018-12-28,1.67,3,301
29674314,Casa Semana,178517618,Miriam,,78746,30.27198934052394,-97.8090712764515,Private room,49,1,1,2018-11-04,0.32,1,356
29678620,Condo spare bedroom 3 blocks from downtown,17574640,Orlando78640,,78704,30.23867042209428,-97.75943832346343,Private room,100,1,0,,,1,79
29685133,Charming peaceful location near everything Austin,115139892,Alanna,,78735,30.247252608855792,-97.82766253815677,Private room,75,1,3,2019-02-03,3,1,109
29685467,Golden Gurlz Compound,3755692,Lania,,78723,30.28563783463923,-97.69523326222664,Private room,100,2,1,2018-11-28,0.42,1,154
29686350,Indigo @ St Elmo,204840257,Elizabeth,,78745,30.21774656438696,-97.78019396960393,Private room,55,2,5,2019-01-30,1.85,2,107
29697792,“One in Mural” 3BR East Side Getaway,109638288,TurnKey Vacation Rentals,,78721,30.280016468672592,-97.68271560314723,Entire home/apt,173,2,0,,,61,346
29699865,ROCK STAR RETREAT,192886769,Scott,,78705,30.291045165110642,-97.74975328259215,Entire home/apt,160,2,5,2019-01-27,2.94,2,90
29700710,Cozy South Austin Retreat,53447425,Caley,,78745,30.207323699820233,-97.81849040018575,Entire home/apt,39,2,7,2019-02-03,2.59,1,21
29701925,Charming 2BR at The Domain by Sonder,219500569,Sonder (Austin),,78758,30.405072897022517,-97.71386648426811,Entire home/apt,154,2,6,2019-01-25,2.02,38,324
29702035,Serene 1BR at The Domain by Sonder,219500569,Sonder (Austin),,78758,30.405682129536036,-97.7144691825754,Entire home/apt,114,2,10,2019-01-26,3.16,38,284
29702686,Airy 2BR at The Domain by Sonder,219500569,Sonder (Austin),,78758,30.405016136617302,-97.71304741190345,Entire home/apt,154,2,3,2019-01-04,1.32,38,321
29702854,Sophisticated 2BR at The Domain by Sonder,219500569,Sonder (Austin),,78758,30.405800227309843,-97.71265656294347,Entire home/apt,162,2,3,2018-12-23,1.18,38,322
29703057,Bright 2BR at The Domain by Sonder,219500569,Sonder (Austin),,78758,30.404424249416405,-97.71305735641224,Entire home/apt,154,2,6,2019-01-28,2.34,38,322
29703080,Central 2BR at The Domain by Sonder,219500569,Sonder (Austin),,78758,30.40421538351159,-97.71274781409421,Entire home/apt,154,2,2,2019-01-21,1.36,38,330
29703179,Modern 2BR at The Domain by Sonder,219500569,Sonder (Austin),,78758,30.405426516353245,-97.71292794919071,Entire home/apt,157,2,1,2018-12-19,0.60,38,323
29703185,Chic 2BR at The Domain by Sonder,219500569,Sonder (Austin),,78758,30.403572629628492,-97.71383091156696,Entire home/apt,154,2,5,2018-12-28,2.00,38,308
29703731,Sleek 2BR at The Domain by Sonder,219500569,Sonder (Austin),,78758,30.403455372680643,-97.7125909485849,Entire home/apt,154,2,2,2019-01-20,0.80,38,324
29703840,Simple 2BR at The Domain by Sonder,219500569,Sonder (Austin),,78758,30.40382253121715,-97.71280583719775,Entire home/apt,154,2,4,2019-01-13,1.36,38,329
29703848,Vibrant 3BR at The Domain by Sonder,219500569,Sonder (Austin),,78758,30.404206096609673,-97.71410224807273,Entire home/apt,201,2,3,2019-01-21,1.17,38,313
29705375,Austin Home with short drive to Austin Airport,159399349,Kaleb,,78747,30.15273253501505,-97.74554168106474,Private room,180,1,0,,,1,89
29706979,Welcoming Retreat close to Downtown Austin,223548755,Gwenyth,,78741,30.227918194729646,-97.73875168068598,Entire home/apt,76,2,6,2018-12-09,2.05,1,0
29709582,"Glass House, 2 Blocks from Rainey St",116118270,Ian,,78702,30.255453398675762,-97.7352386006803,Entire home/apt,275,2,7,2019-01-27,2.96,2,331
29710046,1 bedroom Condo for Austin and UT Events,41287584,Margie,,78705,30.289809607157213,-97.73464855273758,Entire home/apt,105,1,1,2018-12-12,0.53,6,0
29730898,Airy 1BR on South Congress by Sonder,219500569,Sonder (Austin),,78704,30.252618554620582,-97.7481371915431,Entire home/apt,156,2,6,2019-01-03,2.05,38,269
29731089,Pleasant 1BR on South Congress by Sonder,219500569,Sonder (Austin),,78704,30.250571277263692,-97.747998470029,Entire home/apt,168,2,11,2019-01-26,3.44,38,280
29731116,Modern 1BR on South Congress by Sonder,219500569,Sonder (Austin),,78704,30.252005116084813,-97.74942209754957,Entire home/apt,177,2,3,2019-01-03,1.73,38,295
29731117,Sophisticated 1BR on South Congress by Sonder,219500569,Sonder (Austin),,78704,30.2510234729311,-97.74831516663991,Entire home/apt,177,2,5,2019-01-15,1.61,38,284
29731118,Quaint 1BR on South Congress by Sonder,219500569,Sonder (Austin),,78704,30.252414479486593,-97.74831813665043,Entire home/apt,163,2,4,2018-11-25,1.25,38,293
29735227,★ SXSW Dates ★ Studio Suite in The ❤️ of Austin,43782388,ResortShare2,,78701,30.272415803791354,-97.74781022805767,Entire home/apt,168,2,0,,,14,351
29735486,My Spectacular Cove,175311543,Sandra,,78741,30.229258621682785,-97.73555546713493,Entire home/apt,500,1,0,,,1,173
29735772,Historic Hyde Park Room,209545118,Sophia,,78751,30.30475815470368,-97.73119322988748,Private room,100,1,4,2019-02-02,1.36,1,234
29736245,Luxury Private Room in Austin's McKinney Falls (3),5834228,Victor,,78744,30.158787165216296,-97.73218807097311,Private room,20,1,12,2019-02-02,6.55,3,8
29736631,Luxury Studio In Prime Location,140351447,Sam,,78704,30.25385792126337,-97.74788039979,Entire home/apt,115,2,11,2019-01-29,3.88,5,40
29738731,"large, warm modern retreat",252726,Ingrid,,78741,30.237802186923588,-97.73265780641331,Entire home/apt,125,1,7,2019-02-03,2.36,1,5
29739644,Secret Church,223734125,Whitney,,78704,30.24535955989234,-97.75582577867068,Entire home/apt,200,1,2,2019-01-01,0.81,1,48
29743004,Artsy Haven in South Austin,6531696,Denise,,78745,30.225850973356707,-97.78892132774298,Entire home/apt,222,2,3,2019-02-04,2.31,3,40
29743799,Amazing Artsy Private Room in South Austin,6531696,Denise,,78745,30.22539917375531,-97.79013887072266,Private room,52,1,2,2019-01-21,1.03,3,48
29754642,"PRIVATE MASTER ROOM/BATH, NO CLEANING FEES",121500207,Ashley,,78705,30.289720707175128,-97.74650697254722,Private room,35,1,21,2019-01-25,6.92,21,10
29755166,Austin Hideaway with Yurt and Bathhouse,22761,Aleisha,,78721,30.279572447754788,-97.67783269941897,Entire home/apt,59,1,16,2019-01-18,5.52,2,73
29758626,Bold 2BR in Bouldin by Sonder,219500569,Sonder (Austin),,78704,30.256688966829685,-97.75134672926997,Entire home/apt,190,2,1,2019-01-01,0.81,38,303
29758627,Charming 2BR in Bouldin by Sonder,219500569,Sonder (Austin),,78704,30.254543964901856,-97.75181769156038,Entire home/apt,181,2,2,2018-12-28,0.79,38,298
29758628,Lively 2BR in Bouldin by Sonder,219500569,Sonder (Austin),,78704,30.25595596032079,-97.7528665739344,Entire home/apt,181,2,0,,,38,291
29758629,Intimate 2BR in Bouldin by Sonder,219500569,Sonder (Austin),,78704,30.256551979958836,-97.75312884393901,Entire home/apt,175,2,1,2018-12-30,0.77,38,303
29758630,Sleek 2BR in Bouldin by Sonder,219500569,Sonder (Austin),,78704,30.255093242327856,-97.75343665187874,Entire home/apt,181,2,0,,,38,309
29758631,Lovely 2BR in Bouldin by Sonder,219500569,Sonder (Austin),,78704,30.2549633074525,-97.75180548135565,Entire home/apt,181,2,0,,,38,309
29758632,Classic 2BR in Bouldin by Sonder,219500569,Sonder (Austin),,78704,30.254394213696322,-97.75358326745248,Entire home/apt,175,2,1,2018-12-26,0.70,38,299
29758656,Bright 2BR in Bouldin by Sonder,219500569,Sonder (Austin),,78704,30.25441112956809,-97.75289300562251,Entire home/apt,181,2,3,2019-01-18,1.22,38,275
29761771,The Bohemian Austin Apartment,43947465,Emily,,78757,30.328836561796066,-97.72573390965333,Entire home/apt,100,2,0,,,1,4
29762127,"Newly renovated, two-story loft in hip East Austin",52477270,Jeff,,78702,30.275174390717023,-97.71519155204584,Entire home/apt,210,2,3,2019-01-27,1.48,1,172
29763835,★ 5 BR ★ 5 min to downtown ★  bachelor(ette) party,119545750,Greg,,78702,30.258455678859136,-97.72985884064104,Entire home/apt,650,2,2,2018-12-09,0.90,4,5
29764923,"-NO CLEANING FEES, 2 ROOMS 2 BATH CONDO WITH VIEW",129450057,Carly,,78705,30.290440213208935,-97.74643144144831,Entire home/apt,89,2,32,2019-02-03,10.32,15,292
29774978,Cozy Modern Condo in the Heart of East Austin,224017819,Amy And Hoang,,78702,30.26049912405883,-97.72238691411307,Entire home/apt,149,2,7,2019-01-06,2.31,1,129
29778600,Entrepreneur house 10 mins from Domain,6894180,Jaime,,78728,30.456817273576366,-97.68711650552355,Private room,40,4,1,2019-01-30,1,1,21
29779192,Darling Bungalow in Historic Hyde Park,224049626,Cicely,,78751,30.315848164274335,-97.71991237924735,Entire home/apt,125,5,0,,,1,355
29780148,DREAM AUSTIN,224057251,Bah,,78704,30.25665476260053,-97.74681442440735,Entire home/apt,85,1,2,2019-01-19,0.71,2,141
29780452,Modern private bed/bath in newly built condo.,29388461,Greg,,78752,30.331958585948815,-97.70028793595648,Private room,80,1,4,2019-01-26,1.41,1,73
29797445,ATX - Home away from home,9905060,Valerie,,78723,30.297257875658232,-97.6759520050435,Private room,115,1,0,,,1,324
29798972,The lovely spot close to downtown,176667421,Loic,,78704,30.255083877486918,-97.74535136562308,Entire home/apt,95,1,0,,,1,0
29800408,Luxury stay in South Austin-private bed&bathroom,50487386,Chelsea,,78748,30.160843947723468,-97.79130534472417,Private room,30,1,5,2018-12-15,1.67,2,0
